Timestamp,Sync_Error
2026-04-10 00:13:50,5.0
2026-04-10 00:13:51,5.0
2026-04-10 00:13:52,5.0
2026-04-10 00:13:53,5.0
2026-04-10 00:13:54,5.0
2026-04-10 00:13:55,5.0
2026-04-10 00:13:56,5.0
2026-04-10 00:13:57,5.0
2026-04-10 00:13:58,5.0
2026-04-10 00:13:59,5.0
2026-04-10 00:14:00,5.0
2026-04-10 00:14:01,5.0
2026-04-10 00:14:02,5.0
2026-04-10 00:14:03,5.0
2026-04-10 00:14:04,5.0
2026-04-10 00:14:05,5.0
2026-04-10 00:14:06,5.0
2026-04-10 00:14:07,5.0
2026-04-10 00:14:08,5.0
2026-04-10 00:14:09,5.0
2026-04-10 00:14:10,5.0
2026-04-10 00:14:11,5.0
2026-04-10 00:14:12,5.0
2026-04-10 00:14:13,5.0
2026-04-10 00:14:14,5.0
2026-04-10 00:14:15,5.0
2026-04-10 00:14:16,5.0
2026-04-10 00:14:17,5.0
2026-04-10 00:14:18,5.0
2026-04-10 00:14:19,5.0
2026-04-10 00:14:20,5.0
2026-04-10 00:14:21,5.0
2026-04-10 00:14:22,5.0
2026-04-10 00:14:23,5.0
2026-04-10 00:14:24,5.0
2026-04-10 00:14:25,5.0
2026-04-10 00:14:26,5.0
2026-04-10 00:14:27,5.0
2026-04-10 00:14:28,5.0
2026-04-10 00:14:29,5.0
2026-04-10 00:14:30,5.0
2026-04-10 00:14:31,5.0
2026-04-10 00:14:32,5.0
2026-04-10 00:14:33,5.0
2026-04-10 00:14:34,5.0
2026-04-10 00:14:35,5.0
2026-04-10 00:14:36,5.0
2026-04-10 00:14:37,5.0
2026-04-10 00:14:38,5.0
2026-04-10 00:14:39,5.0
2026-04-10 00:14:40,5.0
2026-04-10 00:14:41,5.0
2026-04-10 00:14:42,5.0
2026-04-10 00:14:43,5.0
2026-04-10 00:14:44,5.0
2026-04-10 00:14:45,5.0
2026-04-10 00:14:46,5.0
2026-04-10 00:14:47,5.0
2026-04-10 00:14:48,5.0
2026-04-10 00:14:49,5.0
2026-04-10 00:14:50,5.0
2026-04-10 00:14:51,5.0
2026-04-10 00:14:52,5.0
2026-04-10 00:14:53,5.0
2026-04-10 00:14:54,5.0
2026-04-10 00:14:55,5.0
2026-04-10 00:14:56,5.0
2026-04-10 00:14:57,5.0
2026-04-10 00:14:58,5.0
2026-04-10 00:14:59,5.0
2026-04-10 00:15:00,5.0
2026-04-10 00:15:01,5.0
2026-04-10 00:15:02,5.0
2026-04-10 00:15:03,5.0
2026-04-10 00:15:04,5.0
2026-04-10 00:15:05,5.0
2026-04-10 00:15:06,5.0
2026-04-10 00:15:07,5.0
2026-04-10 00:15:08,5.0
2026-04-10 00:15:09,5.0
2026-04-10 00:15:10,5.0
2026-04-10 00:15:11,5.0
2026-04-10 00:15:12,5.0
2026-04-10 00:15:13,5.0
2026-04-10 00:15:14,5.0
2026-04-10 00:15:15,5.0
2026-04-10 00:15:16,5.0
2026-04-10 00:15:17,5.0
2026-04-10 00:15:18,5.0
2026-04-10 00:15:19,5.0
2026-04-10 00:15:20,5.0
2026-04-10 00:15:21,5.0
2026-04-10 00:15:22,5.0
2026-04-10 00:15:23,5.0
2026-04-10 00:15:24,5.0
2026-04-10 00:15:25,5.0
2026-04-10 00:15:26,5.0
2026-04-10 00:15:27,5.0
2026-04-10 00:15:28,5.0
2026-04-10 00:15:29,5.0
2026-04-10 00:15:30,5.0
2026-04-10 00:15:31,5.0
2026-04-10 00:15:32,5.0
2026-04-10 00:15:33,5.0
2026-04-10 00:15:34,5.0
2026-04-10 00:15:35,5.0
2026-04-10 00:15:36,5.0
2026-04-10 00:15:37,5.0
2026-04-10 00:15:38,5.0
2026-04-10 00:15:39,5.0
2026-04-10 00:15:40,5.0
2026-04-10 00:15:41,5.0
2026-04-10 00:15:42,5.0
2026-04-10 00:15:43,5.0
2026-04-10 00:15:44,5.0
2026-04-10 00:15:45,5.0
2026-04-10 00:15:46,5.0
2026-04-10 00:15:47,5.0
2026-04-10 00:15:48,5.0
2026-04-10 00:15:49,5.0
2026-04-10 00:15:50,5.0
2026-04-10 00:15:51,5.0
2026-04-10 00:15:52,5.0
2026-04-10 00:15:53,5.0
2026-04-10 00:15:54,5.0
2026-04-10 00:15:55,5.0
2026-04-10 00:15:56,5.0
2026-04-10 00:15:57,5.0
2026-04-10 00:15:58,5.0
2026-04-10 00:15:59,5.0
2026-04-10 00:16:00,5.0
2026-04-10 00:16:01,5.0
2026-04-10 00:16:02,5.0
2026-04-10 00:16:03,5.0
2026-04-10 00:16:04,5.0
2026-04-10 00:16:05,5.0
2026-04-10 00:16:06,5.0
2026-04-10 00:16:07,5.0
2026-04-10 00:16:08,5.0
2026-04-10 00:16:09,5.0
2026-04-10 00:16:10,5.0
2026-04-10 00:16:11,5.0
2026-04-10 00:16:12,5.0
2026-04-10 00:16:13,5.0
2026-04-10 00:16:14,5.0
2026-04-10 00:16:15,5.0
2026-04-10 00:16:16,5.0
2026-04-10 00:16:17,5.0
2026-04-10 00:16:18,5.0
2026-04-10 00:16:19,5.0
2026-04-10 00:16:20,5.0
2026-04-10 00:16:21,5.0
2026-04-10 00:16:22,5.0
2026-04-10 00:16:23,5.0
2026-04-10 00:16:24,5.0
2026-04-10 00:16:25,5.0
2026-04-10 00:16:26,5.0
2026-04-10 00:16:27,5.0
2026-04-10 00:16:28,5.0
2026-04-10 00:16:29,5.0
2026-04-10 00:16:30,5.0
2026-04-10 00:16:31,5.0
2026-04-10 00:16:32,5.0
2026-04-10 00:16:33,5.0
2026-04-10 00:16:34,5.0
2026-04-10 00:16:35,5.0
2026-04-10 00:16:36,5.0
2026-04-10 00:16:37,5.0
2026-04-10 00:16:38,5.0
2026-04-10 00:16:39,5.0
